0,1.35e+06,2.7464e+06,4.1951e+06,4.4716e+06,4.5001e+06,4.7033e+06,4.7308e+06,5.3062e+06,5.3309e+06,5.6989e+06,6.2078e+06,6.2293e+06,7.2608e+06,7.3316e+06,7.3501e+06,8.6224e+06,8.6384e+06,8.8846e+06,8.9226e+06,9.0382e+06,9.0909e+06,9.206e+06,9.4664e+06,9.5788e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.4538e+06,4.4716e+06,4.6861e+06,4.7033e+06,5.2907e+06,5.3062e+06,5.6989e+06,6.1944e+06,6.2078e+06,7.2608e+06,7.3201e+06,7.3316e+06,8.6124e+06,8.6224e+06,8.8846e+06,8.9004e+06,8.9688e+06,9.0687e+06,9.1369e+06,9.4449e+06,9.5114e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.4494e+06,4.4538e+06,4.6819e+06,4.6861e+06,5.2869e+06,5.2907e+06,5.6989e+06,6.1911e+06,6.1944e+06,7.2608e+06,7.3172e+06,7.3201e+06,8.6099e+06,8.6124e+06,8.8846e+06,8.9013e+06,8.9226e+06,9.0696e+06,9.0909e+06,9.4457e+06,9.4664e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.4494e+06,4.4547e+06,4.6819e+06,4.687e+06,5.2869e+06,5.2915e+06,5.6989e+06,6.1911e+06,6.1951e+06,7.2608e+06,7.3172e+06,7.3207e+06,8.6099e+06,8.6129e+06,8.8846e+06,8.9004e+06,8.9226e+06,9.0687e+06,9.0909e+06,9.4449e+06,9.4664e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.4547e+06,4.4707e+06,4.687e+06,4.7025e+06,5.2915e+06,5.3054e+06,5.6989e+06,6.1951e+06,6.2071e+06,7.2608e+06,7.3207e+06,7.3311e+06,8.6129e+06,8.6219e+06,8.8846e+06,8.9013e+06,8.9679e+06,9.0696e+06,9.136e+06,9.4457e+06,9.5105e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.4707e+06,4.5001e+06,4.7025e+06,4.7308e+06,5.3054e+06,5.3309e+06,5.6989e+06,6.2071e+06,6.2293e+06,7.2608e+06,7.3311e+06,7.3501e+06,8.6219e+06,8.6384e+06,8.8846e+06,8.9226e+06,9.0382e+06,9.0909e+06,9.206e+06,9.4664e+06,9.5788e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.5001e+06,4.541e+06,4.7308e+06,4.7703e+06,5.3309e+06,5.3666e+06,5.6989e+06,6.2293e+06,6.2603e+06,7.2608e+06,7.3501e+06,7.3769e+06,8.6384e+06,8.6615e+06,8.8846e+06,8.9679e+06,9.1332e+06,9.136e+06,9.3008e+06,9.5105e+06,9.6713e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.541e+06,4.5953e+06,4.7703e+06,4.8228e+06,5.3666e+06,5.414e+06,5.6989e+06,6.2603e+06,6.3016e+06,7.2608e+06,7.3769e+06,7.4125e+06,8.6615e+06,8.6924e+06,8.8846e+06,9.0382e+06,9.206e+06,9.2559e+06,9.423e+06,9.5788e+06,9.7907e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.5953e+06,4.6637e+06,4.8228e+06,4.8891e+06,5.414e+06,5.474e+06,5.6989e+06,6.3016e+06,6.3541e+06,7.2608e+06,7.4125e+06,7.4579e+06,8.6924e+06,8.7318e+06,8.8846e+06,9.1332e+06,9.3008e+06,9.4096e+06,9.5763e+06,9.6713e+06,9.9406e+06
0,1.35e+06,2.7464e+06,4.1951e+06,4.6637e+06,4.7491e+06,4.8891e+06,4.9718e+06,5.474e+06,5.5492e+06,5.6989e+06,6.3541e+06,6.42e+06,7.2608e+06,7.4579e+06,7.515e+06,8.7318e+06,8.7814e+06,8.8846e+06,9.2559e+06,9.423e+06,9.6006e+06,9.7669e+06,9.7907e+06,1.0127e+07
0,1.35e+06,2.7464e+06,4.1951e+06,4.7491e+06,4.855e+06,4.9718e+06,5.0745e+06,5.5492e+06,5.6428e+06,5.6989e+06,6.42e+06,6.5024e+06,7.2608e+06,7.515e+06,7.5867e+06,8.7814e+06,8.8438e+06,8.8846e+06,9.4096e+06,9.5763e+06,9.8334e+06,9.9406e+06,9.9993e+06,1.0185e+07
0,1.35e+06,2.7464e+06,4.1951e+06,4.855e+06,4.9822e+06,5.0745e+06,5.1982e+06,5.6428e+06,5.6989e+06,5.756e+06,6.5024e+06,6.6024e+06,7.2608e+06,7.5867e+06,7.6739e+06,8.8438e+06,8.8846e+06,8.92e+06,9.6006e+06,9.7669e+06,1.0116e+07,1.0127e+07,1.024e+07,1.0281e+07
0,1.35e+06,2.7464e+06,4.1951e+06,4.9822e+06,5.1378e+06,5.1982e+06,5.3498e+06,5.6989e+06,5.756e+06,5.8953e+06,6.6024e+06,6.7261e+06,7.2608e+06,7.6739e+06,7.7823e+06,8.8846e+06,8.92e+06,9.015e+06,9.8334e+06,9.9993e+06,1.0307e+07,1.0355e+07,1.0391e+07,1.0461e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.1378e+06,5.3282e+06,5.3498e+06,5.5356e+06,5.6989e+06,5.8953e+06,6.067e+06,6.7261e+06,6.8794e+06,7.2608e+06,7.7823e+06,7.9173e+06,8.8846e+06,9.015e+06,9.1337e+06,1.0116e+07,1.0281e+07,1.0391e+07,1.0496e+07,1.0575e+07,1.0632e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.3282e+06,5.5356e+06,5.5629e+06,5.6989e+06,5.7653e+06,6.067e+06,6.2805e+06,6.8794e+06,7.0714e+06,7.2608e+06,7.9173e+06,8.0874e+06,8.8846e+06,9.1337e+06,9.2839e+06,1.0461e+07,1.0496e+07,1.0575e+07,1.0627e+07,1.0629e+07,1.0971e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.5629e+06,5.6989e+06,5.7653e+06,5.8564e+06,6.0531e+06,6.2805e+06,6.5498e+06,7.0714e+06,7.2608e+06,7.3153e+06,8.0874e+06,8.3049e+06,8.8846e+06,9.2839e+06,9.4771e+06,1.0575e+07,1.0629e+07,1.0801e+07,1.0886e+07,1.1051e+07,1.1389e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.6989e+06,5.8564e+06,6.0531e+06,6.2335e+06,6.424e+06,6.5498e+06,6.8992e+06,7.2608e+06,7.3153e+06,7.6346e+06,8.3049e+06,8.592e+06,8.8846e+06,9.4771e+06,9.7337e+06,1.0575e+07,1.0801e+07,1.1031e+07,1.1414e+07,1.1579e+07,1.1909e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.6989e+06,6.2335e+06,6.424e+06,6.7323e+06,6.8992e+06,6.9162e+06,7.2608e+06,7.3666e+06,7.6346e+06,8.066e+06,8.592e+06,8.8846e+06,8.9835e+06,9.7337e+06,1.0087e+07,1.0575e+07,1.1031e+07,1.1348e+07,1.2083e+07,1.2249e+07,1.2336e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.6989e+06,6.7323e+06,6.9162e+06,7.2608e+06,7.3666e+06,7.4267e+06,7.6036e+06,8.025e+06,8.066e+06,8.6807e+06,8.8846e+06,8.9835e+06,9.5481e+06,1.0087e+07,1.0575e+07,1.0601e+07,1.1348e+07,1.1815e+07,1.2336e+07,1.2749e+07,1.2957e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.6989e+06,7.2608e+06,7.4267e+06,7.6036e+06,8.025e+06,8.4703e+06,8.6404e+06,8.6807e+06,8.8846e+06,9.0279e+06,9.5481e+06,9.6295e+06,1.0432e+07,1.0575e+07,1.0601e+07,1.1416e+07,1.1815e+07,1.2336e+07,1.2564e+07,1.3173e+07,1.386e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.6989e+06,7.2608e+06,8.4703e+06,8.6404e+06,8.8846e+06,9.0279e+06,9.6295e+06,1.028e+07,1.0432e+07,1.0446e+07,1.0575e+07,1.0793e+07,1.1325e+07,1.1416e+07,1.2039e+07,1.2336e+07,1.2564e+07,1.2924e+07,1.386e+07,1.397e+07,1.4171e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.6989e+06,7.2608e+06,8.8846e+06,1.028e+07,1.0446e+07,1.0575e+07,1.0793e+07,1.1325e+07,1.2039e+07,1.2336e+07,1.2924e+07,1.397e+07,1.4171e+07,1.4726e+07,1.4899e+07,1.5168e+07,1.5202e+07,1.5642e+07,1.6079e+07,1.6224e+07,1.6508e+07
0,1.35e+06,2.7464e+06,4.1951e+06,5.6989e+06,7.2608e+06,8.8846e+06,1.0575e+07,1.2336e+07,1.4171e+07,1.4726e+07,1.4899e+07,1.5202e+07,1.5642e+07,1.6079e+07,1.6224e+07,1.6949e+07,1.7817e+07,1.8231e+07,1.8827e+07,1.9977e+07,2.0644e+07,2.1265e+07,2.2684e+07,2.3182e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.9108e+06,7.5346e+06,9.2246e+06,1.0986e+07,1.2821e+07,1.4729e+07,1.4898e+07,1.4949e+07,1.5129e+07,1.5447e+07,1.5911e+07,1.6524e+07,1.6881e+07,1.7288e+07,1.8204e+07,1.927e+07,1.9294e+07,2.0484e+07,2.1832e+07,2.1837e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.9108e+06,7.5346e+06,9.2246e+06,1.0436e+07,1.0446e+07,1.0609e+07,1.0974e+07,1.0986e+07,1.1536e+07,1.2287e+07,1.2821e+07,1.322e+07,1.4322e+07,1.4729e+07,1.4898e+07,1.4949e+07,1.5129e+07,1.5447e+07,1.5584e+07,1.5911e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.9108e+06,7.5346e+06,8.599e+06,8.6407e+06,8.7771e+06,9.1852e+06,9.2246e+06,9.8192e+06,1.0436e+07,1.0446e+07,1.0609e+07,1.0664e+07,1.0974e+07,1.0986e+07,1.1536e+07,1.17e+07,1.2287e+07,1.2821e+07,1.2907e+07,1.322e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.9108e+06,7.5346e+06,7.5391e+06,7.6034e+06,7.7244e+06,8.1684e+06,8.599e+06,8.6407e+06,8.7771e+06,8.8593e+06,9.1852e+06,9.2246e+06,9.7721e+06,9.8192e+06,1.0664e+07,1.0879e+07,1.0986e+07,1.17e+07,1.2155e+07,1.2821e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.9108e+06,6.8346e+06,6.9163e+06,7.0273e+06,7.5018e+06,7.5346e+06,7.5391e+06,7.6034e+06,7.7244e+06,8.1684e+06,8.2385e+06,8.8593e+06,9.2035e+06,9.2246e+06,9.7721e+06,1.0362e+07,1.0879e+07,1.0986e+07,1.1686e+07,1.2155e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.9108e+06,6.3281e+06,6.424e+06,6.5279e+06,6.8346e+06,6.9163e+06,7.0273e+06,7.0285e+06,7.5018e+06,7.5346e+06,7.8029e+06,8.2385e+06,8.8092e+06,9.2035e+06,9.2246e+06,1.0008e+07,1.0362e+07,1.0986e+07,1.1368e+07,1.1686e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.9108e+06,5.9456e+06,6.0534e+06,6.1519e+06,6.3281e+06,6.424e+06,6.5279e+06,6.6751e+06,7.0285e+06,7.4809e+06,7.5346e+06,7.8029e+06,8.5206e+06,8.8092e+06,9.2246e+06,9.7503e+06,1.0008e+07,1.0986e+07,1.1138e+07,1.1368e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.6471e+06,5.765e+06,5.8594e+06,5.9108e+06,5.9456e+06,6.0534e+06,6.1519e+06,6.4022e+06,6.6751e+06,7.2345e+06,7.4809e+06,7.5346e+06,8.3014e+06,8.5206e+06,9.2246e+06,9.5562e+06,9.7503e+06,1.0965e+07,1.0986e+07,1.1051e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.4088e+06,5.5354e+06,5.6265e+06,5.6471e+06,5.765e+06,5.8594e+06,5.9108e+06,6.1864e+06,6.4022e+06,7.041e+06,7.2345e+06,7.5346e+06,8.1306e+06,8.3014e+06,9.2246e+06,9.4056e+06,9.5562e+06,1.062e+07,1.0626e+07,1.0792e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.2158e+06,5.3498e+06,5.4088e+06,5.4383e+06,5.5354e+06,5.6265e+06,5.9108e+06,6.013e+06,6.1864e+06,6.8867e+06,7.041e+06,7.5346e+06,7.9951e+06,8.1306e+06,9.2246e+06,9.2868e+06,9.4056e+06,1.0269e+07,1.0281e+07,1.0442e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.0578e+06,5.1982e+06,5.2158e+06,5.2845e+06,5.3498e+06,5.4383e+06,5.8721e+06,5.9108e+06,6.013e+06,6.762e+06,6.8867e+06,7.5346e+06,7.8862e+06,7.9951e+06,9.1916e+06,9.2246e+06,9.2868e+06,9.9826e+06,9.9993e+06,1.0156e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.9286e+06,5.0578e+06,5.0745e+06,5.1592e+06,5.1982e+06,5.2845e+06,5.7577e+06,5.8721e+06,5.9108e+06,6.6613e+06,6.762e+06,7.5346e+06,7.7986e+06,7.8862e+06,9.1153e+06,9.1916e+06,9.2246e+06,9.7463e+06,9.7669e+06,9.9201e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.8212e+06,4.9286e+06,4.9718e+06,5.055e+06,5.0745e+06,5.1592e+06,5.6631e+06,5.7577e+06,5.9108e+06,6.5784e+06,6.6613e+06,7.5346e+06,7.7267e+06,7.7986e+06,9.0528e+06,9.1153e+06,9.2246e+06,9.5532e+06,9.5772e+06,9.7276e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.7354e+06,4.8212e+06,4.8899e+06,4.9718e+06,4.972e+06,5.055e+06,5.5879e+06,5.6631e+06,5.9108e+06,6.5128e+06,6.5784e+06,7.5346e+06,7.67e+06,7.7267e+06,9.0036e+06,9.0528e+06,9.2246e+06,9.3963e+06,9.423e+06,9.5711e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.6641e+06,4.7354e+06,4.8219e+06,4.8899e+06,4.903e+06,4.972e+06,5.5257e+06,5.5879e+06,5.9108e+06,6.4586e+06,6.5128e+06,7.5346e+06,7.6233e+06,7.67e+06,8.9632e+06,9.0036e+06,9.2246e+06,9.2709e+06,9.2999e+06,9.4461e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.6099e+06,4.6641e+06,4.7703e+06,4.8219e+06,4.8507e+06,4.903e+06,5.4786e+06,5.5257e+06,5.9108e+06,6.4177e+06,6.4586e+06,7.5346e+06,7.5881e+06,7.6233e+06,8.9328e+06,8.9632e+06,9.1753e+06,9.206e+06,9.2246e+06,9.3508e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5684e+06,4.6099e+06,4.7308e+06,4.7703e+06,4.8107e+06,4.8507e+06,5.4426e+06,5.4786e+06,5.9108e+06,6.3865e+06,6.4177e+06,7.5346e+06,7.5613e+06,7.5881e+06,8.9096e+06,8.9328e+06,9.1049e+06,9.1369e+06,9.2246e+06,9.2709e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5395e+06,4.5684e+06,4.7033e+06,4.7308e+06,4.7828e+06,4.8107e+06,5.4176e+06,5.4426e+06,5.9108e+06,6.3648e+06,6.3865e+06,7.5346e+06,7.5427e+06,7.5613e+06,8.8936e+06,8.9096e+06,9.058e+06,9.0909e+06,9.1753e+06,9.206e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5214e+06,4.5395e+06,4.6861e+06,4.7033e+06,4.7654e+06,4.7828e+06,5.402e+06,5.4176e+06,5.9108e+06,6.3514e+06,6.3648e+06,7.5311e+06,7.5346e+06,7.5427e+06,8.8836e+06,8.8936e+06,9.0354e+06,9.0687e+06,9.1049e+06,9.1369e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5169e+06,4.5214e+06,4.6819e+06,4.6861e+06,4.7611e+06,4.7654e+06,5.3981e+06,5.402e+06,5.9108e+06,6.348e+06,6.3514e+06,7.5282e+06,7.5311e+06,7.5346e+06,8.8811e+06,8.8836e+06,9.0364e+06,9.058e+06,9.0696e+06,9.0909e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5169e+06,4.5223e+06,4.6819e+06,4.687e+06,4.7611e+06,4.7663e+06,5.3981e+06,5.4028e+06,5.9108e+06,6.348e+06,6.352e+06,7.5282e+06,7.5317e+06,7.5346e+06,8.8811e+06,8.8841e+06,9.0354e+06,9.058e+06,9.0687e+06,9.0909e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5223e+06,4.5386e+06,4.687e+06,4.7025e+06,4.7663e+06,4.7819e+06,5.4028e+06,5.4168e+06,5.9108e+06,6.352e+06,6.3642e+06,7.5317e+06,7.5346e+06,7.5421e+06,8.8841e+06,8.8931e+06,9.0364e+06,9.0696e+06,9.104e+06,9.136e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5386e+06,4.5684e+06,4.7025e+06,4.7308e+06,4.7819e+06,4.8107e+06,5.4168e+06,5.4426e+06,5.9108e+06,6.3642e+06,6.3865e+06,7.5346e+06,7.5421e+06,7.5613e+06,8.8931e+06,8.9096e+06,9.058e+06,9.0909e+06,9.1753e+06,9.206e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.5684e+06,4.6099e+06,4.7308e+06,4.7703e+06,4.8107e+06,4.8507e+06,5.4426e+06,5.4786e+06,5.9108e+06,6.3865e+06,6.4177e+06,7.5346e+06,7.5613e+06,7.5881e+06,8.9096e+06,8.9328e+06,9.104e+06,9.136e+06,9.2246e+06,9.2718e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.6099e+06,4.665e+06,4.7703e+06,4.8228e+06,4.8507e+06,4.9039e+06,5.4786e+06,5.5265e+06,5.9108e+06,6.4177e+06,6.4593e+06,7.5346e+06,7.5881e+06,7.6239e+06,8.9328e+06,8.9637e+06,9.1753e+06,9.206e+06,9.2246e+06,9.3508e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.665e+06,4.7345e+06,4.8228e+06,4.8891e+06,4.9039e+06,4.9711e+06,5.5265e+06,5.5871e+06,5.9108e+06,6.4593e+06,6.5121e+06,7.5346e+06,7.6239e+06,7.6694e+06,8.9637e+06,9.0031e+06,9.2246e+06,9.2718e+06,9.3008e+06,9.447e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.7345e+06,4.8212e+06,4.8891e+06,4.9711e+06,4.9718e+06,5.055e+06,5.5871e+06,5.6631e+06,5.9108e+06,6.5121e+06,6.5784e+06,7.5346e+06,7.6694e+06,7.7267e+06,9.0031e+06,9.0528e+06,9.2246e+06,9.3963e+06,9.423e+06,9.5711e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.8212e+06,4.9286e+06,4.9718e+06,5.055e+06,5.0745e+06,5.1592e+06,5.6631e+06,5.7577e+06,5.9108e+06,6.5784e+06,6.6613e+06,7.5346e+06,7.7267e+06,7.7986e+06,9.0528e+06,9.1153e+06,9.2246e+06,9.5523e+06,9.5763e+06,9.7267e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,4.9286e+06,5.0578e+06,5.0745e+06,5.1592e+06,5.1982e+06,5.2845e+06,5.7577e+06,5.8721e+06,5.9108e+06,6.6613e+06,6.762e+06,7.5346e+06,7.7986e+06,7.8862e+06,9.1153e+06,9.1916e+06,9.2246e+06,9.7463e+06,9.7669e+06,9.9201e+06
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.0578e+06,5.1982e+06,5.2158e+06,5.2845e+06,5.3498e+06,5.4383e+06,5.8721e+06,5.9108e+06,6.013e+06,6.762e+06,6.8867e+06,7.5346e+06,7.8862e+06,7.9951e+06,9.1916e+06,9.2246e+06,9.2868e+06,9.9826e+06,9.9993e+06,1.0156e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.2158e+06,5.3498e+06,5.409e+06,5.4383e+06,5.5356e+06,5.6267e+06,5.9108e+06,6.013e+06,6.1865e+06,6.8867e+06,7.0412e+06,7.5346e+06,7.9951e+06,8.1307e+06,9.2246e+06,9.2868e+06,9.4058e+06,1.0269e+07,1.0281e+07,1.0442e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.409e+06,5.5356e+06,5.6267e+06,5.6473e+06,5.7653e+06,5.8597e+06,5.9108e+06,6.1865e+06,6.4025e+06,7.0412e+06,7.2347e+06,7.5346e+06,8.1307e+06,8.3016e+06,9.2246e+06,9.4058e+06,9.5563e+06,1.062e+07,1.0627e+07,1.0793e+07
0,1.35e+06,1.3964e+06,2.8451e+06,4.3489e+06,5.6473e+06,5.7653e+06,5.8597e+06,5.9108e+06,5.9453e+06,6.0531e+06,6.1517e+06,6.4025e+06,6.6749e+06,7.2347e+06,7.4807e+06,7.5346e+06,8.3016e+06,8.5204e+06,9.2246e+06,9.5563e+06,9.7501e+06,1.0965e+07,1.0986e+07,1.1051e+07
